생활지역권,남자20대이하,남자30대,남자40대,남자50대,남자60대,여자20대이하,여자30대,여자40대,여자50대,여자60대
장위.석관,5.75079209593038,2.2055953093328733,2.4859943878746167,2.5791591476515268,2.0212932870056437,5.432490344920602,2.4032736827463324,2.7952175029899755,3.155105390158481,2.8713993667645923
전농.답십리,7.993399648295703,3.454292974968387,3.975268691895685,3.606925941318711,2.694311235237089,8.225097504063841,3.8762285946399344,3.9451510310790874,4.111748339482676,3.3932928191614367
정릉,6.3990503403751715,1.993735054814297,2.3402882533674747,2.2182964729099184,1.6829544643986984,6.523177420815569,2.1860834276767207,2.6896652416297218,2.438078863434115,2.3130773707879206
종암.월곡,6.575557345662621,2.536024322067557,2.80770573546471,2.6542175622528954,2.0123937996493315,7.134196277709072,2.6578786448588976,3.0406920614330004,3.238482869278045,2.5178061030520267
중계,8.40064633067005,1.1614267562633929,2.208784176477462,1.9501919286766733,1.206772494546738,7.6285878501355775,1.5819644208618688,3.621719941815179,2.7103726536599027,1.6509771774834447
중곡,5.465260170191823,2.9166259778675467,2.8074638701631205,2.9503236626224734,2.078910554885691,5.4413868855627845,2.9914173098654566,2.988933775393752,3.3634141032588096,2.7818270437866084
중화.묵동,10.23248129467415,4.726059093240152,4.834930434987174,4.979878479509679,3.8412576756759145,9.798016348930293,5.108694102675183,5.344726769392168,6.291758610630223,5.360821740981471
진관,6.456454431655641,1.793868288061601,2.3657585100880705,2.0715880849503243,1.676610506367999,6.425359681374025,2.63397416103305,3.370023297836291,2.827754366898318,2.2429505201809707
창동,6.326900840374026,2.4190655890453105,2.736706454415989,2.7642160663316617,2.3133932357877343,6.169859149831037,2.8108253420681084,3.343741181916915,3.758549327401876,3.0074816670538738
창신.숭인,2.7249852367895344,1.886387502693136,2.1207833635906694,2.700546893539318,2.132524940473746,3.3657332703705425,1.9558718949500886,2.288386641051735,3.066287608980852,2.058173164362364
천호.성내,16.002534783542853,7.871594540487415,8.391313525896132,7.357762129922773,5.765445961196817,15.347991429076936,8.975393066503683,8.946268104588276,9.223978446346974,8.03250946440579
청량리,7.3877621352000515,4.274801076151225,4.577576281919669,4.987800929324042,3.9810579865010656,7.4609827238651585,3.883284398392275,3.8263615788461514,4.56898027354982,4.183427738567892
청운효자.사직,6.949344405825909,4.956296425085572,5.280238537452601,3.883693850906527,1.985807861923637,8.251525422709957,5.478733669896589,4.862172562160827,3.853610673080994,2.434819532355954
청파.원효,6.126944201452388,4.051840046944429,4.038185173482346,3.244854028692746,1.9953291879137727,7.988925593766893,4.226707312933432,3.566719587196125,3.1613027478700615,2.33134752581141
초안산,3.8686308890976626,1.8253440010142412,1.8767820105174489,1.778123378252675,1.4600474251251618,3.8047416733961725,1.8544126047974394,2.0799005715048042,2.4779577835686752,2.116968967365526
충청,8.744061632599065,6.670250427238405,7.30600582823029,4.951133853782102,2.356741119109462,10.486540302004448,6.885447605203109,5.889700931919645,4.863830414839684,3.1233678562844935
평창.부암,2.77620606641108,0.9777503927019652,1.321231118557021,1.4414965932751542,1.1207785726983837,3.2239171168317484,1.2441941020423224,1.649184703022821,1.6610215518660205,1.4576874244221665
필동.장충,5.698384497325603,6.100525735090862,6.871232490795486,6.012698135342376,3.700921267274655,7.32317717725866,5.7052972882821775,4.568326741824332,4.199303070019673,2.733849853390147
하계,8.052399657379373,1.9655540115506442,2.4405518027510285,2.5133780278345594,1.9483301192638418,7.393523409948308,2.3316742477852004,3.567591661939879,3.6462371682522927,2.8270994062754977
한남,4.7721061751418965,4.145911789809538,3.5748561446343516,2.67623773726714,1.4790140136546654,5.785257091871869,4.781940622830873,3.2311378587863326,2.474325212279983,1.826468209940276
합정.서교,16.7096584283784,10.380107358279382,7.899412964368264,4.824936433833273,2.702133067321732,25.549137723256564,11.37056579869374,7.170806502368037,5.120970346030904,3.4375357733293392
혜화.이화,14.615733344132812,11.850870924688834,12.632816305918828,10.552332747512606,6.529092026773227,19.310155341631013,11.468040075253958,9.5214688364668,8.567936536591034,5.815475841525571
홍제,6.865119611203503,2.607816902181847,2.999046294564591,3.099980959984549,2.3941978938873594,7.286023845461668,2.8163579954019453,3.50444564797669,3.830431790008341,3.35231602162993
화곡1,6.455056623606662,3.7555348015949446,3.4918633025039054,2.8333936400117534,2.2914795668067405,6.871308092975912,3.885742101087123,3.9338140663616774,3.752955939611152,3.664320925096357
화곡2,5.129847913702688,2.549699192780744,2.457811469566354,1.799586019194318,1.4768638879774938,4.674893993165447,2.564879256534262,2.506248178639149,2.361112967536912,2.2026826632270757
화양,9.091763423375754,4.050066725254251,3.25841196325541,2.6613881355438482,1.6296875736882697,11.023609359055177,4.142507221846468,2.9129507136167603,2.613530003963501,2.004242630496748
후암.용산,4.268132789528573,3.5188345920890267,3.262059104778326,2.540556012507953,1.6224761747490033,5.036862495095984,3.5835459633925963,2.814764762852217,2.193731042789029,1.722647055827004
흑석,3.716720725750642,1.1026999077549073,1.186301963987647,1.0641497076121245,0.8394378419670079,3.6052614921526698,1.3054032352030893,1.2521386359882196,1.203289442855653,1.0352223843332224
